LoginID,StudentID,EnrollmentID,LoginTimestamp,LogoutTimestamp,SessionDurationMinutes,ActivityType
1271302,3129,15627,2024-11-25 23:00:00,2024-11-26 00:33:00,93,Discussion
1271303,3129,15627,2024-10-09 07:00:00,2024-10-09 07:17:00,17,SubmitAssignment
1271304,3129,15627,2024-09-01 20:00:00,2024-09-01 21:52:00,112,ViewGrades
1271305,3129,15627,2024-11-12 22:00:00,2024-11-13 00:29:00,149,Discussion
1271306,3129,15627,2024-09-25 13:00:00,2024-09-25 13:28:00,28,ViewGrades
1271307,3129,15627,2024-09-13 14:00:00,2024-09-13 14:35:00,35,ViewGrades
1271308,3129,15627,2024-11-05 14:00:00,2024-11-05 16:37:00,157,Discussion
1271309,3129,15627,2024-09-27 22:00:00,2024-09-27 23:42:00,102,ViewGrades
1271310,3129,15627,2024-12-08 15:00:00,2024-12-08 15:47:00,47,ViewGrades
1271311,3129,15627,2024-10-31 10:00:00,2024-10-31 12:22:00,142,Other
1271312,3129,15627,2024-09-29 19:00:00,2024-09-29 20:57:00,117,Discussion
1271313,3129,15627,2024-09-20 21:00:00,2024-09-20 21:39:00,39,Other
1271314,3129,15627,2024-11-03 03:00:00,2024-11-03 05:45:00,165,ViewLectures
1271315,3129,15627,2024-12-03 15:00:00,2024-12-03 16:17:00,77,SubmitAssignment
1271316,3129,15627,2024-11-26 13:00:00,2024-11-26 15:02:00,122,ViewGrades
1271317,3129,15627,2024-09-27 05:00:00,2024-09-27 06:26:00,86,ViewGrades
1271318,3129,15627,2024-10-27 12:00:00,2024-10-27 13:23:00,83,Discussion
1271319,3129,15627,2024-10-30 16:00:00,2024-10-30 17:34:00,94,ViewLectures
1271320,3129,15627,2024-12-04 20:00:00,2024-12-04 21:44:00,104,ViewGrades
1271321,3129,15627,2024-11-27 23:00:00,2024-11-27 23:25:00,25,Discussion
1271322,3129,15627,2024-11-14 01:00:00,2024-11-14 01:59:00,59,SubmitAssignment
1292597,3183,15883,2024-12-10 09:00:00,2024-12-10 10:15:00,75,ViewGrades
1292598,3183,15883,2024-11-29 11:00:00,2024-11-29 12:22:00,82,SubmitAssignment
1292599,3183,15883,2024-11-29 19:00:00,2024-11-29 21:03:00,123,Discussion
1292600,3183,15883,2024-10-29 02:00:00,2024-10-29 04:34:00,154,Other
1292601,3183,15883,2024-09-09 20:00:00,2024-09-09 21:40:00,100,ViewGrades
1292602,3183,15883,2024-10-13 23:00:00,2024-10-14 01:07:00,127,ViewGrades
1292603,3183,15883,2024-10-16 20:00:00,2024-10-16 21:13:00,73,Other
1292604,3183,15883,2024-11-04 19:00:00,2024-11-04 21:25:00,145,Discussion
1292605,3183,15883,2024-10-29 14:00:00,2024-10-29 15:50:00,110,Discussion
1292606,3183,15883,2024-11-04 22:00:00,2024-11-04 23:04:00,64,ViewGrades
1292607,3183,15883,2024-09-21 08:00:00,2024-09-21 09:42:00,102,ViewLectures
1292608,3183,15883,2024-09-30 20:00:00,2024-09-30 20:20:00,20,ViewLectures
1292609,3183,15883,2024-12-12 01:00:00,2024-12-12 01:20:00,20,Other
1292610,3183,15883,2024-11-02 18:00:00,2024-11-02 20:17:00,137,SubmitAssignment
1292611,3183,15883,2024-11-23 16:00:00,2024-11-23 18:39:00,159,ViewLectures
1292612,3183,15883,2024-10-19 20:00:00,2024-10-19 22:11:00,131,Other
1292613,3183,15883,2024-09-10 07:00:00,2024-09-10 09:34:00,154,Discussion
1292614,3183,15883,2024-09-21 08:00:00,2024-09-21 10:05:00,125,ViewGrades
1292615,3183,15883,2024-09-19 14:00:00,2024-09-19 15:49:00,109,SubmitAssignment
1292616,3183,15883,2024-10-17 06:00:00,2024-10-17 07:24:00,84,Other
1292617,3183,15883,2024-10-02 03:00:00,2024-10-02 03:25:00,25,Discussion
1292618,3183,15883,2024-11-18 08:00:00,2024-11-18 09:22:00,82,Other
1292619,3183,15883,2024-10-30 20:00:00,2024-10-30 20:25:00,25,ViewGrades
1292620,3183,15883,2024-10-24 01:00:00,2024-10-24 02:43:00,103,SubmitAssignment
1292621,3183,15883,2024-09-13 21:00:00,2024-09-13 22:45:00,105,SubmitAssignment
1292622,3183,15883,2024-10-22 22:00:00,2024-10-22 22:15:00,15,ViewLectures
1292623,3183,15883,2024-10-17 05:00:00,2024-10-17 07:29:00,149,Other
1292624,3183,15883,2024-10-06 11:00:00,2024-10-06 13:25:00,145,ViewLectures
1292625,3183,15883,2024-11-15 05:00:00,2024-11-15 07:28:00,148,ViewGrades
1292626,3183,15883,2024-10-16 07:00:00,2024-10-16 07:49:00,49,Discussion
1292627,3183,15883,2024-09-27 14:00:00,2024-09-27 15:10:00,70,ViewGrades
1292628,3183,15883,2024-11-15 08:00:00,2024-11-15 09:15:00,75,SubmitAssignment
1292629,3183,15883,2024-11-14 05:00:00,2024-11-14 06:26:00,86,ViewGrades
1292630,3183,15883,2024-10-28 00:00:00,2024-10-28 02:51:00,171,ViewGrades
1292631,3183,15883,2024-10-13 07:00:00,2024-10-13 09:28:00,148,Other
1292632,3183,15883,2024-10-25 04:00:00,2024-10-25 06:33:00,153,ViewLectures
1292633,3183,15883,2024-12-14 13:00:00,2024-12-14 15:45:00,165,ViewLectures
1292634,3183,15883,2024-09-29 21:00:00,2024-09-29 22:19:00,79,Other
1292635,3183,15883,2024-11-21 05:00:00,2024-11-21 06:29:00,89,Other
1292636,3183,15883,2024-10-24 16:00:00,2024-10-24 17:13:00,73,SubmitAssignment
1292637,3183,15883,2024-11-28 08:00:00,2024-11-28 10:24:00,144,ViewLectures
1292638,3183,15883,2024-12-14 06:00:00,2024-12-14 08:01:00,121,Discussion
1292639,3183,15883,2024-09-19 21:00:00,2024-09-19 23:31:00,151,ViewLectures
1292640,3183,15883,2024-11-22 15:00:00,2024-11-22 17:31:00,151,Other
1292641,3183,15883,2024-10-16 17:00:00,2024-10-16 19:18:00,138,Other
1292642,3183,15883,2024-11-24 17:00:00,2024-11-24 19:51:00,171,ViewGrades
1292643,3183,15883,2024-10-17 20:00:00,2024-10-17 21:31:00,91,Other
1292644,3183,15883,2024-11-18 00:00:00,2024-11-18 01:24:00,84,ViewLectures
1292645,3183,15883,2024-09-10 18:00:00,2024-09-10 18:34:00,34,Other
1292646,3183,15883,2024-09-26 18:00:00,2024-09-26 19:00:00,60,ViewLectures
1292647,3183,15883,2024-10-05 17:00:00,2024-10-05 18:08:00,68,ViewGrades
1292648,3183,15883,2024-10-29 22:00:00,2024-10-29 22:26:00,26,Other
1292649,3183,15883,2024-09-15 05:00:00,2024-09-15 05:33:00,33,SubmitAssignment
1292650,3183,15883,2024-09-14 00:00:00,2024-09-14 01:30:00,90,SubmitAssignment
1292651,3183,15883,2024-09-13 01:00:00,2024-09-13 02:32:00,92,ViewGrades
1292652,3183,15883,2024-10-10 00:00:00,2024-10-10 02:41:00,161,SubmitAssignment
1292653,3183,15883,2024-09-11 16:00:00,2024-09-11 18:47:00,167,SubmitAssignment
1292654,3183,15883,2024-09-01 09:00:00,2024-09-01 11:42:00,162,Other
1292655,3183,15883,2024-09-16 20:00:00,2024-09-16 20:17:00,17,SubmitAssignment
1292656,3183,15883,2024-11-13 20:00:00,2024-11-13 21:26:00,86,ViewLectures
1292657,3183,15883,2024-10-01 23:00:00,2024-10-02 01:20:00,140,SubmitAssignment
1292658,3183,15883,2024-10-02 19:00:00,2024-10-02 21:03:00,123,ViewGrades
1292659,3183,15883,2024-10-04 19:00:00,2024-10-04 20:50:00,110,ViewLectures
1292660,3183,15883,2024-11-30 00:00:00,2024-11-30 00:18:00,18,Other
1292661,3183,15883,2024-12-10 17:00:00,2024-12-10 17:30:00,30,ViewGrades
1292662,3183,15883,2024-10-04 16:00:00,2024-10-04 17:56:00,116,SubmitAssignment
1292663,3183,15883,2024-10-13 22:00:00,2024-10-13 23:53:00,113,Other
1292664,3183,15883,2024-09-29 03:00:00,2024-09-29 03:30:00,30,ViewLectures
1292665,3183,15883,2024-10-30 16:00:00,2024-10-30 17:32:00,92,Other
1292666,3183,15883,2024-12-12 09:00:00,2024-12-12 09:49:00,49,ViewLectures
1292667,3183,15883,2024-11-28 10:00:00,2024-11-28 10:32:00,32,Discussion
1292668,3183,15884,2024-09-25 17:00:00,2024-09-25 19:05:00,125,Other
1292669,3183,15884,2024-10-27 16:00:00,2024-10-27 17:14:00,74,Discussion
1292670,3183,15884,2024-11-24 18:00:00,2024-11-24 20:04:00,124,Discussion
1292671,3183,15884,2024-10-09 09:00:00,2024-10-09 09:40:00,40,ViewLectures
1292672,3183,15884,2024-10-02 23:00:00,2024-10-03 00:19:00,79,Discussion
1292673,3183,15884,2024-12-05 02:00:00,2024-12-05 02:42:00,42,SubmitAssignment
1292674,3183,15884,2024-11-28 14:00:00,2024-11-28 16:12:00,132,ViewGrades
1292675,3183,15884,2024-09-10 10:00:00,2024-09-10 11:11:00,71,Discussion
1292676,3183,15884,2024-12-14 02:00:00,2024-12-14 03:58:00,118,ViewGrades
1292677,3183,15884,2024-09-24 01:00:00,2024-09-24 01:17:00,17,Other
1292678,3183,15884,2024-12-05 15:00:00,2024-12-05 17:34:00,154,ViewGrades
1292679,3183,15884,2024-10-20 06:00:00,2024-10-20 08:53:00,173,ViewGrades
1292680,3183,15884,2024-09-28 08:00:00,2024-09-28 09:33:00,93,Other
1292681,3183,15884,2024-10-13 18:00:00,2024-10-13 20:00:00,120,ViewGrades
1292682,3183,15884,2024-11-11 13:00:00,2024-11-11 15:16:00,136,ViewGrades
1292683,3183,15884,2024-11-02 04:00:00,2024-11-02 05:06:00,66,Other
1292684,3183,15884,2024-09-20 03:00:00,2024-09-20 05:52:00,172,ViewGrades
1292685,3183,15884,2024-11-07 15:00:00,2024-11-07 17:46:00,166,ViewGrades
1292686,3183,15884,2024-09-09 17:00:00,2024-09-09 17:50:00,50,Discussion
1292687,3183,15884,2024-11-06 05:00:00,2024-11-06 06:29:00,89,Other
1292688,3183,15884,2024-09-25 08:00:00,2024-09-25 10:56:00,176,SubmitAssignment
1292689,3183,15884,2024-09-28 21:00:00,2024-09-28 23:40:00,160,Other
1292690,3183,15884,2024-11-23 11:00:00,2024-11-23 11:39:00,39,ViewLectures
1292691,3183,15884,2024-10-22 00:00:00,2024-10-22 01:21:00,81,Discussion
1292692,3183,15884,2024-10-26 07:00:00,2024-10-26 07:49:00,49,Other
1292693,3183,15884,2024-11-08 03:00:00,2024-11-08 05:59:00,179,ViewLectures
1292694,3183,15884,2024-09-11 20:00:00,2024-09-11 21:40:00,100,ViewLectures
1292695,3183,15884,2024-09-24 21:00:00,2024-09-24 22:15:00,75,ViewGrades
1292696,3183,15884,2024-09-12 06:00:00,2024-09-12 07:08:00,68,ViewLectures
1292697,3183,15884,2024-09-10 03:00:00,2024-09-10 03:36:00,36,ViewLectures
1292698,3183,15884,2024-09-07 08:00:00,2024-09-07 09:00:00,60,ViewGrades
1292699,3183,15884,2024-09-29 02:00:00,2024-09-29 03:43:00,103,Discussion
1292700,3183,15884,2024-09-03 23:00:00,2024-09-04 00:20:00,80,Other
1292701,3183,15884,2024-09-05 21:00:00,2024-09-05 21:23:00,23,Other
1292702,3183,15884,2024-11-19 15:00:00,2024-11-19 15:22:00,22,Other
1292703,3183,15884,2024-10-27 19:00:00,2024-10-27 21:51:00,171,Other
1292704,3183,15884,2024-10-27 02:00:00,2024-10-27 03:02:00,62,Other
1292705,3183,15884,2024-09-23 14:00:00,2024-09-23 15:25:00,85,ViewGrades
1292706,3183,15884,2024-11-30 08:00:00,2024-11-30 09:58:00,118,ViewGrades
1292707,3183,15884,2024-10-24 05:00:00,2024-10-24 06:19:00,79,ViewLectures
1292708,3183,15884,2024-10-30 08:00:00,2024-10-30 09:14:00,74,Discussion
1292709,3183,15884,2024-09-18 20:00:00,2024-09-18 22:47:00,167,SubmitAssignment
1292710,3183,15884,2024-09-05 06:00:00,2024-09-05 08:23:00,143,Other
1292711,3183,15884,2024-11-02 19:00:00,2024-11-02 20:55:00,115,ViewLectures
1292712,3183,15884,2024-11-24 15:00:00,2024-11-24 17:23:00,143,ViewLectures
1292713,3183,15884,2024-11-19 02:00:00,2024-11-19 03:01:00,61,SubmitAssignment
1292714,3183,15884,2024-10-02 12:00:00,2024-10-02 12:55:00,55,ViewGrades
1292715,3183,15884,2024-10-29 03:00:00,2024-10-29 04:41:00,101,ViewLectures
1292716,3183,15884,2024-10-13 20:00:00,2024-10-13 22:20:00,140,Other
1292717,3183,15884,2024-09-28 22:00:00,2024-09-28 22:45:00,45,Other
1292718,3183,15884,2024-10-12 04:00:00,2024-10-12 05:02:00,62,SubmitAssignment
1292719,3183,15884,2024-11-15 12:00:00,2024-11-15 13:25:00,85,SubmitAssignment
1292720,3183,15884,2024-09-13 11:00:00,2024-09-13 12:15:00,75,Discussion
1292721,3183,15884,2024-09-09 04:00:00,2024-09-09 05:24:00,84,Other
1292722,3183,15884,2024-10-12 19:00:00,2024-10-12 20:17:00,77,Other
1292723,3183,15884,2024-11-08 08:00:00,2024-11-08 10:15:00,135,ViewLectures
1292724,3183,15884,2024-10-23 21:00:00,2024-10-23 21:41:00,41,Other
1292725,3183,15884,2024-11-23 18:00:00,2024-11-23 19:54:00,114,ViewLectures
1292726,3183,15884,2024-10-22 22:00:00,2024-10-22 23:44:00,104,ViewGrades
1292727,3183,15884,2024-10-29 17:00:00,2024-10-29 18:40:00,100,Discussion
1292728,3183,15884,2024-11-22 12:00:00,2024-11-22 14:26:00,146,Other
1292729,3183,15884,2024-12-04 18:00:00,2024-12-04 20:17:00,137,SubmitAssignment
1292730,3183,15884,2024-11-10 08:00:00,2024-11-10 09:03:00,63,ViewGrades
1292731,3183,15884,2024-12-09 17:00:00,2024-12-09 19:08:00,128,SubmitAssignment
1292732,3183,15884,2024-11-26 01:00:00,2024-11-26 02:23:00,83,ViewGrades
1292733,3183,15884,2024-09-21 14:00:00,2024-09-21 14:46:00,46,ViewLectures
1292734,3183,15884,2024-09-29 14:00:00,2024-09-29 15:57:00,117,ViewLectures
1292735,3183,15884,2024-09-04 18:00:00,2024-09-04 18:29:00,29,ViewLectures
1292736,3183,15884,2024-11-16 21:00:00,2024-11-16 23:55:00,175,SubmitAssignment
1292737,3183,15884,2024-12-01 07:00:00,2024-12-01 08:54:00,114,Other
1292738,3183,15884,2024-12-10 16:00:00,2024-12-10 18:18:00,138,ViewLectures
1292739,3183,15884,2024-09-16 04:00:00,2024-09-16 04:50:00,50,Other
1292740,3183,15884,2024-10-27 16:00:00,2024-10-27 18:17:00,137,Discussion
1292741,3183,15884,2024-10-09 22:00:00,2024-10-09 23:57:00,117,ViewLectures
1292742,3183,15884,2024-10-08 15:00:00,2024-10-08 17:26:00,146,Discussion
1292743,3183,15884,2024-10-08 13:00:00,2024-10-08 15:21:00,141,ViewLectures
1292744,3183,15884,2024-11-16 13:00:00,2024-11-16 15:29:00,149,ViewLectures
1292745,3183,15884,2024-09-25 05:00:00,2024-09-25 07:30:00,150,ViewLectures
1292746,3183,15884,2024-11-28 18:00:00,2024-11-28 19:32:00,92,ViewLectures
1292747,3183,15884,2024-12-06 16:00:00,2024-12-06 17:03:00,63,SubmitAssignment
1292748,3183,15884,2024-10-31 05:00:00,2024-10-31 07:30:00,150,ViewLectures
1292749,3183,15884,2024-09-21 04:00:00,2024-09-21 05:48:00,108,ViewGrades
1292750,3183,15884,2024-10-15 03:00:00,2024-10-15 03:59:00,59,ViewGrades
1292751,3183,15884,2024-10-07 08:00:00,2024-10-07 08:34:00,34,Other
1292752,3183,15884,2024-10-28 01:00:00,2024-10-28 03:18:00,138,Discussion
1292753,3183,15884,2024-10-09 10:00:00,2024-10-09 10:28:00,28,Other
1292754,3183,15884,2024-09-04 14:00:00,2024-09-04 14:16:00,16,Other
1292755,3183,15884,2024-10-24 16:00:00,2024-10-24 17:08:00,68,ViewLectures
1292756,3183,15884,2024-10-04 01:00:00,2024-10-04 02:31:00,91,ViewGrades
1292757,3183,15884,2024-09-15 02:00:00,2024-09-15 04:23:00,143,Discussion
1292758,3183,15884,2024-09-14 11:00:00,2024-09-14 11:55:00,55,Discussion
1292759,3183,15884,2024-12-04 06:00:00,2024-12-04 08:07:00,127,Discussion
1292760,3183,15884,2024-10-14 14:00:00,2024-10-14 16:30:00,150,ViewGrades
1292761,3183,15884,2024-09-13 17:00:00,2024-09-13 19:33:00,153,Other
1292762,3183,15884,2024-11-06 12:00:00,2024-11-06 12:20:00,20,ViewLectures
1292763,3183,15884,2024-09-11 14:00:00,2024-09-11 14:32:00,32,ViewLectures
1292764,3183,15884,2024-09-10 04:00:00,2024-09-10 06:59:00,179,ViewGrades
1292765,3183,15884,2024-09-18 04:00:00,2024-09-18 05:44:00,104,Other
1292766,3183,15884,2024-10-08 01:00:00,2024-10-08 01:58:00,58,ViewGrades
1292767,3183,15884,2024-10-21 23:00:00,2024-10-21 23:55:00,55,Other
1292768,3183,15884,2024-09-29 04:00:00,2024-09-29 05:04:00,64,ViewLectures
1292769,3183,15884,2024-11-28 20:00:00,2024-11-28 22:11:00,131,Other
1292770,3183,15884,2024-10-27 10:00:00,2024-10-27 11:39:00,99,Discussion
1292771,3183,15884,2024-11-12 09:00:00,2024-11-12 10:26:00,86,Discussion
1292772,3183,15884,2024-09-05 11:00:00,2024-09-05 13:32:00,152,Other
1292773,3183,15885,2024-11-26 13:00:00,2024-11-26 15:27:00,147,ViewGrades
1292774,3183,15885,2024-10-23 18:00:00,2024-10-23 20:30:00,150,ViewLectures
1292775,3183,15885,2024-09-01 18:00:00,2024-09-01 20:42:00,162,Discussion
1292776,3183,15885,2024-10-15 16:00:00,2024-10-15 16:28:00,28,Discussion
1292777,3183,15885,2024-10-16 06:00:00,2024-10-16 08:08:00,128,SubmitAssignment
1292778,3183,15885,2024-09-24 09:00:00,2024-09-24 11:55:00,175,SubmitAssignment
1292779,3183,15885,2024-10-07 15:00:00,2024-10-07 17:34:00,154,SubmitAssignment
1292780,3183,15885,2024-11-07 14:00:00,2024-11-07 16:35:00,155,Other
1292781,3183,15885,2024-11-30 00:00:00,2024-11-30 01:30:00,90,Other
1292782,3183,15885,2024-12-08 10:00:00,2024-12-08 11:07:00,67,Discussion
1292783,3183,15885,2024-11-18 02:00:00,2024-11-18 04:49:00,169,SubmitAssignment
1292784,3183,15885,2024-09-23 12:00:00,2024-09-23 14:27:00,147,Other
1292785,3183,15885,2024-11-29 18:00:00,2024-11-29 18:51:00,51,Other
1292786,3183,15885,2024-11-20 12:00:00,2024-11-20 12:16:00,16,Other
1292787,3183,15885,2024-10-09 04:00:00,2024-10-09 04:22:00,22,Other
1292788,3183,15885,2024-12-11 22:00:00,2024-12-12 00:23:00,143,Other
1292789,3183,15885,2024-09-18 16:00:00,2024-09-18 18:20:00,140,Discussion
1292790,3183,15885,2024-11-06 14:00:00,2024-11-06 14:45:00,45,SubmitAssignment
1292791,3183,15885,2024-10-06 20:00:00,2024-10-06 20:45:00,45,SubmitAssignment
1292792,3183,15885,2024-11-03 03:00:00,2024-11-03 03:42:00,42,Discussion
1292793,3183,15885,2024-11-29 20:00:00,2024-11-29 21:08:00,68,Discussion
1292794,3183,15885,2024-11-08 05:00:00,2024-11-08 05:19:00,19,ViewGrades
1292795,3183,15885,2024-10-27 10:00:00,2024-10-27 12:30:00,150,ViewLectures
1292796,3183,15885,2024-11-11 03:00:00,2024-11-11 03:54:00,54,ViewLectures
1292797,3183,15885,2024-09-10 08:00:00,2024-09-10 08:29:00,29,Discussion
1292798,3183,15885,2024-12-13 01:00:00,2024-12-13 01:27:00,27,ViewLectures
1292799,3183,15885,2024-11-15 23:00:00,2024-11-16 01:19:00,139,Other
1292800,3183,15885,2024-10-30 06:00:00,2024-10-30 06:32:00,32,Other
1292801,3183,15885,2024-11-24 20:00:00,2024-11-24 22:30:00,150,Discussion
1292802,3183,15885,2024-10-21 09:00:00,2024-10-21 10:50:00,110,SubmitAssignment
1292803,3183,15885,2024-11-12 19:00:00,2024-11-12 19:35:00,35,Discussion
1292804,3183,15885,2024-11-26 23:00:00,2024-11-27 00:24:00,84,Other
1292805,3183,15885,2024-09-09 06:00:00,2024-09-09 06:23:00,23,Discussion
1292806,3183,15885,2024-09-23 12:00:00,2024-09-23 13:51:00,111,SubmitAssignment
1292807,3183,15885,2024-11-18 01:00:00,2024-11-18 01:16:00,16,Discussion
1292808,3183,15885,2024-09-21 04:00:00,2024-09-21 06:33:00,153,Discussion
1292809,3183,15885,2024-10-13 18:00:00,2024-10-13 19:42:00,102,ViewGrades
1292810,3183,15885,2024-09-21 23:00:00,2024-09-22 01:45:00,165,Other
1292811,3183,15885,2024-09-03 04:00:00,2024-09-03 05:47:00,107,ViewGrades
1292812,3183,15885,2024-12-12 09:00:00,2024-12-12 10:26:00,86,Other
1292813,3183,15885,2024-11-23 00:00:00,2024-11-23 02:02:00,122,ViewGrades
1292814,3183,15885,2024-11-12 20:00:00,2024-11-12 20:39:00,39,Other
1292815,3183,15885,2024-09-29 11:00:00,2024-09-29 13:16:00,136,SubmitAssignment
1292816,3183,15885,2024-09-16 21:00:00,2024-09-16 22:02:00,62,ViewGrades
1292817,3183,15885,2024-11-04 22:00:00,2024-11-05 00:12:00,132,Discussion
1292818,3183,15885,2024-10-21 03:00:00,2024-10-21 05:59:00,179,ViewLectures
1292819,3183,15885,2024-10-26 19:00:00,2024-10-26 20:38:00,98,ViewLectures
1292820,3183,15885,2024-09-01 22:00:00,2024-09-02 00:12:00,132,ViewGrades
1292821,3183,15885,2024-09-08 02:00:00,2024-09-08 04:08:00,128,Other
1292822,3183,15885,2024-11-01 15:00:00,2024-11-01 16:38:00,98,ViewGrades
1292823,3183,15885,2024-11-19 19:00:00,2024-11-19 21:53:00,173,Other
1292824,3183,15885,2024-09-12 18:00:00,2024-09-12 18:16:00,16,Other
1292825,3183,15885,2024-11-10 22:00:00,2024-11-10 23:44:00,104,SubmitAssignment
1292826,3183,15885,2024-09-25 02:00:00,2024-09-25 03:33:00,93,Discussion
1292827,3183,15885,2024-11-19 21:00:00,2024-11-19 21:55:00,55,SubmitAssignment
1292828,3183,15885,2024-11-23 07:00:00,2024-11-23 07:55:00,55,Discussion
1292829,3183,15885,2024-11-06 19:00:00,2024-11-06 19:18:00,18,SubmitAssignment
1292830,3183,15885,2024-10-16 15:00:00,2024-10-16 16:46:00,106,SubmitAssignment
1292831,3183,15885,2024-10-30 16:00:00,2024-10-30 16:28:00,28,ViewGrades
1292832,3183,15885,2024-12-06 12:00:00,2024-12-06 12:55:00,55,ViewLectures
1292833,3183,15885,2024-11-14 01:00:00,2024-11-14 03:12:00,132,ViewGrades
1292834,3183,15885,2024-09-25 12:00:00,2024-09-25 13:16:00,76,Discussion
1292835,3183,15885,2024-10-01 10:00:00,2024-10-01 11:36:00,96,ViewLectures
1292836,3183,15885,2024-10-31 11:00:00,2024-10-31 13:34:00,154,Discussion
1292837,3183,15885,2024-10-07 00:00:00,2024-10-07 00:21:00,21,ViewGrades
1292838,3183,15885,2024-12-11 06:00:00,2024-12-11 06:35:00,35,ViewGrades
1292839,3183,15885,2024-11-24 10:00:00,2024-11-24 10:57:00,57,SubmitAssignment
1292840,3183,15885,2024-09-12 16:00:00,2024-09-12 16:21:00,21,Discussion
1292841,3183,15885,2024-09-30 06:00:00,2024-09-30 08:11:00,131,Discussion
1292842,3183,15885,2024-09-23 05:00:00,2024-09-23 05:31:00,31,ViewLectures
1292843,3183,15885,2024-10-08 03:00:00,2024-10-08 04:01:00,61,Discussion
1292844,3183,15885,2024-10-04 16:00:00,2024-10-04 17:42:00,102,SubmitAssignment
1292845,3183,15885,2024-11-14 04:00:00,2024-11-14 05:49:00,109,ViewLectures
1292846,3183,15885,2024-11-08 04:00:00,2024-11-08 06:25:00,145,SubmitAssignment
1292847,3183,15885,2024-10-07 00:00:00,2024-10-07 02:40:00,160,ViewGrades
1292848,3183,15885,2024-09-29 04:00:00,2024-09-29 04:35:00,35,ViewLectures
1292849,3183,15885,2024-09-04 12:00:00,2024-09-04 12:47:00,47,ViewGrades
1292850,3183,15885,2024-10-15 10:00:00,2024-10-15 10:15:00,15,ViewLectures
1292851,3183,15885,2024-09-12 21:00:00,2024-09-12 23:40:00,160,SubmitAssignment
1292852,3183,15885,2024-10-08 06:00:00,2024-10-08 08:41:00,161,ViewGrades
1292853,3183,15885,2024-09-25 00:00:00,2024-09-25 01:52:00,112,Other
1292854,3183,15885,2024-12-14 15:00:00,2024-12-14 17:45:00,165,ViewLectures
1292855,3183,15885,2024-10-15 21:00:00,2024-10-15 23:45:00,165,ViewLectures
1292856,3183,15885,2024-11-23 22:00:00,2024-11-23 22:46:00,46,Discussion
1292857,3183,15885,2024-11-04 20:00:00,2024-11-04 21:53:00,113,ViewLectures
1292858,3183,15885,2024-09-03 19:00:00,2024-09-03 20:57:00,117,Other
1292859,3183,15885,2024-09-15 15:00:00,2024-09-15 17:51:00,171,SubmitAssignment
1292860,3183,15886,2024-10-11 07:00:00,2024-10-11 09:49:00,169,Other
1292861,3183,15886,2024-11-12 09:00:00,2024-11-12 10:37:00,97,ViewGrades
1292862,3183,15886,2024-11-15 05:00:00,2024-11-15 07:35:00,155,ViewLectures
1292863,3183,15886,2024-10-09 15:00:00,2024-10-09 15:59:00,59,ViewGrades
1292864,3183,15886,2024-09-14 10:00:00,2024-09-14 10:42:00,42,Other
1292865,3183,15886,2024-10-29 16:00:00,2024-10-29 17:17:00,77,ViewGrades
1292866,3183,15886,2024-11-05 06:00:00,2024-11-05 08:29:00,149,SubmitAssignment
1292867,3183,15886,2024-12-10 00:00:00,2024-12-10 01:30:00,90,ViewGrades
1292868,3183,15886,2024-09-30 22:00:00,2024-10-01 00:36:00,156,Discussion
1292869,3183,15886,2024-10-20 11:00:00,2024-10-20 13:27:00,147,Discussion
