AttendanceID,EnrollmentID,ClassDate,Status,Notes
251913,16795,2024-09-15,Late,Need group sing.
251914,16795,2024-09-22,Absent,From glass easy some social teacher.
251915,16795,2024-09-29,Present,
251916,16795,2024-10-06,Late,Save west always coach although business near might.
251917,16795,2024-10-13,Absent,Hospital attack thought whatever most radio money itself.
251918,16795,2024-10-20,Present,
251919,16795,2024-10-27,Late,Best national analysis visit relate think affect.
251920,16795,2024-11-03,Absent,Under bill seven soon history may.
251921,16795,2024-11-10,Late,Everyone discuss institution bar challenge career space.
251922,16795,2024-11-17,Present,
251923,16795,2024-11-24,Present,
251924,16795,2024-12-01,Present,
251925,16795,2024-12-08,Present,
251926,16796,2024-09-01,Present,
251927,16796,2024-09-08,Present,
251928,16796,2024-09-15,Present,
251929,16796,2024-09-22,Absent,Employee method who magazine section your quite.
251930,16796,2024-09-29,Present,
251931,16796,2024-10-06,Present,
251932,16796,2024-10-13,Present,
251933,16796,2024-10-20,Present,
251934,16796,2024-10-27,Present,
251935,16796,2024-11-03,Present,
251936,16796,2024-11-10,Present,
251937,16796,2024-11-17,Absent,First more friend apply above detail whatever.
251938,16796,2024-11-24,Present,
251939,16796,2024-12-01,Present,
251940,16796,2024-12-08,Present,
251941,16797,2024-09-01,Present,
251942,16797,2024-09-08,Excused,New wind common world into.
251943,16797,2024-09-15,Absent,Call military at ground answer provide remain else.
251944,16797,2024-09-22,Present,
251945,16797,2024-09-29,Present,
251946,16797,2024-10-06,Absent,I human list account.
251947,16797,2024-10-13,Present,
251948,16797,2024-10-20,Present,
251949,16797,2024-10-27,Absent,Price possible yourself none human break letter.
251950,16797,2024-11-03,Present,
251951,16797,2024-11-10,Late,Generation score quality military day foot.
251952,16797,2024-11-17,Present,
251953,16797,2024-11-24,Present,
251954,16797,2024-12-01,Present,
251955,16797,2024-12-08,Present,
251956,16798,2024-09-01,Absent,Sea mission sister of.
251957,16798,2024-09-08,Late,Firm politics event born whole even.
251958,16798,2024-09-15,Absent,Wall thousand middle environmental up energy despite.
251959,16798,2024-09-22,Present,
251960,16798,2024-09-29,Present,
251961,16798,2024-10-06,Present,
251962,16798,2024-10-13,Present,
251963,16798,2024-10-20,Present,
251964,16798,2024-10-27,Present,
251965,16798,2024-11-03,Absent,Detail peace analysis surface situation.
251966,16798,2024-11-10,Present,
251967,16798,2024-11-17,Absent,Agreement put college television interesting cause fast.
251968,16798,2024-11-24,Present,
251969,16798,2024-12-01,Present,
251970,16798,2024-12-08,Absent,Baby argue meet few no affect.
253411,16895,2024-09-01,Absent,Require then hand measure create artist part.
253412,16895,2024-09-08,Present,
253413,16895,2024-09-15,Present,
253414,16895,2024-09-22,Absent,Sound again I pick strategy watch.
253415,16895,2024-09-29,Present,
253416,16895,2024-10-06,Absent,Region maintain face up act blue expert.
253417,16895,2024-10-13,Absent,Not person different watch claim Democrat gas.
253418,16895,2024-10-20,Present,
253419,16895,2024-10-27,Absent,Thousand through series white perform then company away.
253420,16895,2024-11-03,Excused,Like how then professor perhaps.
253421,16895,2024-11-10,Absent,Sport relate bill.
253422,16895,2024-11-17,Present,
253423,16895,2024-11-24,Absent,Low what mission base agent event reality.
253424,16895,2024-12-01,Present,
253425,16895,2024-12-08,Present,
253426,16896,2024-09-01,Absent,Popular any source side.
253427,16896,2024-09-08,Present,
253428,16896,2024-09-15,Present,
253429,16896,2024-09-22,Absent,Involve direction beautiful imagine.
253430,16896,2024-09-29,Present,
253431,16896,2024-10-06,Present,
253432,16896,2024-10-13,Late,Hope remember rest.
253433,16896,2024-10-20,Present,
253434,16896,2024-10-27,Present,
253435,16896,2024-11-03,Present,
253436,16896,2024-11-10,Absent,Save series purpose pass identify sign wish.
253437,16896,2024-11-17,Present,
253438,16896,2024-11-24,Present,
253439,16896,2024-12-01,Absent,Rock game either collection interesting charge whom.
253440,16896,2024-12-08,Late,Offer simply speak spring painting business decade.
253441,16897,2024-09-01,Present,
253442,16897,2024-09-08,Absent,Have write institution player south but.
253443,16897,2024-09-15,Present,
253444,16897,2024-09-22,Late,Beautiful call season state.
253445,16897,2024-09-29,Present,
253446,16897,2024-10-06,Absent,History both material.
253447,16897,2024-10-13,Present,
253448,16897,2024-10-20,Excused,Executive chance society president much air require.
253449,16897,2024-10-27,Present,
253450,16897,2024-11-03,Excused,Attack down trial about everything visit.
253451,16897,2024-11-10,Late,Player international choose record.
253452,16897,2024-11-17,Present,
253453,16897,2024-11-24,Excused,Early make debate whole go commercial while owner.
253454,16897,2024-12-01,Absent,Reveal drive audience air.
253455,16897,2024-12-08,Present,
253456,16898,2024-09-01,Absent,Executive design another describe.
253457,16898,2024-09-08,Present,
253458,16898,2024-09-15,Absent,Rule human more because rather win environmental.
253459,16898,2024-09-22,Absent,Debate sit or letter them by fall.
253460,16898,2024-09-29,Absent,Current decide ever while rate argue.
253461,16898,2024-10-06,Present,
253462,16898,2024-10-13,Absent,School growth down site voice music financial law.
253463,16898,2024-10-20,Present,
253464,16898,2024-10-27,Late,Church may present crime serve.
253465,16898,2024-11-03,Present,
253466,16898,2024-11-10,Present,
253467,16898,2024-11-17,Present,
253468,16898,2024-11-24,Present,
253469,16898,2024-12-01,Late,Evening common under science.
253470,16898,2024-12-08,Absent,And speak health war case approach.
253471,16899,2024-09-01,Present,
253472,16899,2024-09-08,Present,
253473,16899,2024-09-15,Present,
253474,16899,2024-09-22,Present,
253475,16899,2024-09-29,Absent,Call politics after.
253476,16899,2024-10-06,Present,
253477,16899,2024-10-13,Absent,Beautiful agent test.
253478,16899,2024-10-20,Present,
253479,16899,2024-10-27,Present,
253480,16899,2024-11-03,Absent,Soon model part my.
253481,16899,2024-11-10,Absent,Section financial trade direction.
253482,16899,2024-11-17,Late,Eat station despite imagine cell huge.
253483,16899,2024-11-24,Absent,Myself tend get imagine.
253484,16899,2024-12-01,Present,
253485,16899,2024-12-08,Present,
253486,16900,2024-09-01,Late,Window what leader town wait particular from.
253487,16900,2024-09-08,Present,
253488,16900,2024-09-15,Absent,Issue issue among.
253489,16900,2024-09-22,Absent,Compare decision behind.
253490,16900,2024-09-29,Present,
253491,16900,2024-10-06,Present,
253492,16900,2024-10-13,Absent,Member picture large say animal remember.
253493,16900,2024-10-20,Late,Then see include door.
253494,16900,2024-10-27,Present,
253495,16900,2024-11-03,Present,
253496,16900,2024-11-10,Absent,Son best cell food police stage side.
253497,16900,2024-11-17,Present,
253498,16900,2024-11-24,Absent,Former receive others front.
253499,16900,2024-12-01,Absent,Whether quite usually hour watch.
253500,16900,2024-12-08,Present,
254611,16975,2024-09-01,Excused,Station traditional word sister room central.
254612,16975,2024-09-08,Present,
254613,16975,2024-09-15,Present,
254614,16975,2024-09-22,Present,
254615,16975,2024-09-29,Present,
254616,16975,2024-10-06,Present,
254617,16975,2024-10-13,Present,
254618,16975,2024-10-20,Present,
254619,16975,2024-10-27,Present,
254620,16975,2024-11-03,Present,
254621,16975,2024-11-10,Present,
254622,16975,2024-11-17,Present,
254623,16975,2024-11-24,Present,
254624,16975,2024-12-01,Present,
254625,16975,2024-12-08,Absent,Item people federal bag themselves individual.
254626,16976,2024-09-01,Present,
254627,16976,2024-09-08,Present,
254628,16976,2024-09-15,Excused,Set all rule crime his bad.
254629,16976,2024-09-22,Present,
254630,16976,2024-09-29,Present,
254631,16976,2024-10-06,Present,
254632,16976,2024-10-13,Present,
254633,16976,2024-10-20,Present,
254634,16976,2024-10-27,Present,
254635,16976,2024-11-03,Present,
254636,16976,2024-11-10,Late,Forward operation until expect however serious form.
254637,16976,2024-11-17,Present,
254638,16976,2024-11-24,Present,
254639,16976,2024-12-01,Present,
254640,16976,2024-12-08,Present,
254641,16977,2024-09-01,Absent,Choose management environmental nice imagine draw building.
254642,16977,2024-09-08,Present,
254643,16977,2024-09-15,Absent,Will son kind movement.
254644,16977,2024-09-22,Late,It evening no early.
254645,16977,2024-09-29,Present,
254646,16977,2024-10-06,Present,
254647,16977,2024-10-13,Present,
254648,16977,2024-10-20,Present,
254649,16977,2024-10-27,Present,
254650,16977,2024-11-03,Present,
254651,16977,2024-11-10,Present,
254652,16977,2024-11-17,Present,
254653,16977,2024-11-24,Present,
254654,16977,2024-12-01,Present,
254655,16977,2024-12-08,Present,
254656,16978,2024-09-01,Present,
254657,16978,2024-09-08,Present,
254658,16978,2024-09-15,Present,
254659,16978,2024-09-22,Present,
254660,16978,2024-09-29,Absent,Sure rule fill anything.
254661,16978,2024-10-06,Absent,Evening course activity animal suddenly whole.
254662,16978,2024-10-13,Absent,Model money simply line.
254663,16978,2024-10-20,Present,
254664,16978,2024-10-27,Absent,State democratic environment western especially include during.
254665,16978,2024-11-03,Present,
254666,16978,2024-11-10,Present,
254667,16978,2024-11-17,Present,
254668,16978,2024-11-24,Present,
254669,16978,2024-12-01,Present,
254670,16978,2024-12-08,Present,
254671,16979,2024-09-01,Present,
254672,16979,2024-09-08,Present,
254673,16979,2024-09-15,Present,
254674,16979,2024-09-22,Present,
254675,16979,2024-09-29,Present,
254676,16979,2024-10-06,Absent,Stuff continue collection run say left century.
254677,16979,2024-10-13,Present,
254678,16979,2024-10-20,Present,
254679,16979,2024-10-27,Present,
254680,16979,2024-11-03,Present,
254681,16979,2024-11-10,Excused,Top necessary maintain go wife seat.
254682,16979,2024-11-17,Present,
254683,16979,2024-11-24,Present,
254684,16979,2024-12-01,Present,
254685,16979,2024-12-08,Absent,Woman give sing air attention.
254686,16980,2024-09-01,Absent,Long form effort real.
254687,16980,2024-09-08,Present,
254688,16980,2024-09-15,Present,
254689,16980,2024-09-22,Absent,Technology much participant prove meeting must.
254690,16980,2024-09-29,Present,
254691,16980,2024-10-06,Present,
254692,16980,2024-10-13,Present,
254693,16980,2024-10-20,Present,
254694,16980,2024-10-27,Late,Spend natural operation great.
254695,16980,2024-11-03,Present,
254696,16980,2024-11-10,Present,
254697,16980,2024-11-17,Absent,Box whose loss score story.
254698,16980,2024-11-24,Excused,Share beyond president identify maybe sea.
254699,16980,2024-12-01,Absent,From per up city drop bit keep.
254700,16980,2024-12-08,Present,
271426,18096,2024-09-01,Present,
271427,18096,2024-09-08,Present,
271428,18096,2024-09-15,Present,
271429,18096,2024-09-22,Present,
271430,18096,2024-09-29,Present,
271431,18096,2024-10-06,Late,School do enjoy than high drop.
271432,18096,2024-10-13,Present,
271433,18096,2024-10-20,Present,
271434,18096,2024-10-27,Present,
271435,18096,2024-11-03,Absent,Really someone source court fund serious how water.
271436,18096,2024-11-10,Present,
271437,18096,2024-11-17,Present,
271438,18096,2024-11-24,Present,
271439,18096,2024-12-01,Absent,Research have thank natural politics.
271440,18096,2024-12-08,Present,
271441,18097,2024-09-01,Present,
271442,18097,2024-09-08,Late,Art few different together sing.
271443,18097,2024-09-15,Present,
271444,18097,2024-09-22,Present,
271445,18097,2024-09-29,Absent,Against seek try.
271446,18097,2024-10-06,Present,
271447,18097,2024-10-13,Present,
271448,18097,2024-10-20,Late,Data whom such we article tree carry door.
271449,18097,2024-10-27,Present,
271450,18097,2024-11-03,Absent,Also military government room other huge voice.
271451,18097,2024-11-10,Present,
271452,18097,2024-11-17,Present,
271453,18097,2024-11-24,Present,
271454,18097,2024-12-01,Present,
271455,18097,2024-12-08,Present,
271456,18098,2024-09-01,Present,
271457,18098,2024-09-08,Present,
271458,18098,2024-09-15,Present,
271459,18098,2024-09-22,Absent,Board arm off machine news change.
271460,18098,2024-09-29,Present,
271461,18098,2024-10-06,Present,
271462,18098,2024-10-13,Present,
271463,18098,2024-10-20,Present,
271464,18098,2024-10-27,Present,
271465,18098,2024-11-03,Present,
271466,18098,2024-11-10,Present,
271467,18098,2024-11-17,Present,
271468,18098,2024-11-24,Absent,Thousand culture else often.
271469,18098,2024-12-01,Present,
271470,18098,2024-12-08,Present,
271471,18099,2024-09-01,Present,
271472,18099,2024-09-08,Present,
271473,18099,2024-09-15,Present,
271474,18099,2024-09-22,Present,
271475,18099,2024-09-29,Present,
271476,18099,2024-10-06,Excused,Mrs policy everybody brother my really country.
271477,18099,2024-10-13,Present,
271478,18099,2024-10-20,Present,
271479,18099,2024-10-27,Present,
271480,18099,2024-11-03,Present,
271481,18099,2024-11-10,Present,
271482,18099,2024-11-17,Present,
271483,18099,2024-11-24,Absent,Until sit cup more.
271484,18099,2024-12-01,Present,
271485,18099,2024-12-08,Present,
275431,18363,2024-09-01,Present,
275432,18363,2024-09-08,Present,
275433,18363,2024-09-15,Absent,Sometimes money go face.
275434,18363,2024-09-22,Present,
275435,18363,2024-09-29,Present,
275436,18363,2024-10-06,Present,
275437,18363,2024-10-13,Present,
275438,18363,2024-10-20,Present,
275439,18363,2024-10-27,Absent,Sea feel financial stand base best return.
275440,18363,2024-11-03,Present,
275441,18363,2024-11-10,Present,
275442,18363,2024-11-17,Absent,Deal painting cold south middle while everybody woman.
275443,18363,2024-11-24,Present,
275444,18363,2024-12-01,Present,
275445,18363,2024-12-08,Present,
275446,18364,2024-09-01,Present,
275447,18364,2024-09-08,Present,
275448,18364,2024-09-15,Present,
275449,18364,2024-09-22,Present,
275450,18364,2024-09-29,Present,
275451,18364,2024-10-06,Present,
275452,18364,2024-10-13,Present,
275453,18364,2024-10-20,Present,
275454,18364,2024-10-27,Present,
275455,18364,2024-11-03,Present,
275456,18364,2024-11-10,Present,
275457,18364,2024-11-17,Present,
275458,18364,2024-11-24,Present,
275459,18364,2024-12-01,Present,
275460,18364,2024-12-08,Absent,Above short daughter six.
275461,18365,2024-09-01,Present,
275462,18365,2024-09-08,Present,
275463,18365,2024-09-15,Present,
275464,18365,2024-09-22,Present,
275465,18365,2024-09-29,Absent,Leave we go design.
275466,18365,2024-10-06,Present,
275467,18365,2024-10-13,Present,
275468,18365,2024-10-20,Present,
275469,18365,2024-10-27,Present,
275470,18365,2024-11-03,Present,
275471,18365,2024-11-10,Present,
275472,18365,2024-11-17,Present,
275473,18365,2024-11-24,Absent,Century effort country three.
275474,18365,2024-12-01,Present,
275475,18365,2024-12-08,Present,
275476,18366,2024-09-01,Present,
275477,18366,2024-09-08,Present,
275478,18366,2024-09-15,Present,
275479,18366,2024-09-22,Present,
275480,18366,2024-09-29,Present,
275481,18366,2024-10-06,Present,
275482,18366,2024-10-13,Present,
275483,18366,2024-10-20,Present,
275484,18366,2024-10-27,Absent,Fund cover study understand before spring.
275485,18366,2024-11-03,Absent,Operation office you case.
275486,18366,2024-11-10,Present,
275487,18366,2024-11-17,Absent,Reveal show executive seven event pattern country.
275488,18366,2024-11-24,Present,
275489,18366,2024-12-01,Present,
275490,18366,2024-12-08,Present,
275491,18367,2024-09-01,Present,
275492,18367,2024-09-08,Present,
275493,18367,2024-09-15,Excused,Away agency response white.
275494,18367,2024-09-22,Present,
275495,18367,2024-09-29,Present,
275496,18367,2024-10-06,Present,
275497,18367,2024-10-13,Present,
275498,18367,2024-10-20,Late,Occur that article wrong nearly yes.
275499,18367,2024-10-27,Absent,Another mission gas letter write movement.
275500,18367,2024-11-03,Present,
275501,18367,2024-11-10,Present,
275502,18367,2024-11-17,Present,
275503,18367,2024-11-24,Present,
275504,18367,2024-12-01,Present,
275505,18367,2024-12-08,Present,
275506,18368,2024-09-01,Present,
275507,18368,2024-09-08,Present,
275508,18368,2024-09-15,Present,
275509,18368,2024-09-22,Present,
275510,18368,2024-09-29,Present,
275511,18368,2024-10-06,Present,
275512,18368,2024-10-13,Absent,Be range stuff education again form opportunity.
275513,18368,2024-10-20,Present,
275514,18368,2024-10-27,Present,
275515,18368,2024-11-03,Late,Approach add beyond garden leader side.
275516,18368,2024-11-10,Present,
275517,18368,2024-11-17,Present,
275518,18368,2024-11-24,Present,
275519,18368,2024-12-01,Present,
275520,18368,2024-12-08,Late,Image wide necessary senior cover set enough keep.
276961,18465,2024-09-01,Present,
276962,18465,2024-09-08,Present,
276963,18465,2024-09-15,Present,
276964,18465,2024-09-22,Present,
276965,18465,2024-09-29,Present,
276966,18465,2024-10-06,Present,
